Name,Latitude,Longitude,Province
LITTLE BETHLEHEM BIRTHING HOME,13.95381,121.62427,QUEZON              
RURAL HEALTH CENTER - PADRE BURGOS QUEZON,13.915937,121.8149517,QUEZON              
LGU - RHU SAN NARCISO,13.5677,122.5667,QUEZON              
LIWAG MEDICAL CLINIC INC.,13.9635143,121.3227995,QUEZON              
WOMB AND PALM BIRTHING HOME,13.8771,121.91305,QUEZON              
LUCBAN MMG HOSPITAL,14.11356,121.55574,QUEZON              
VAYA CONDEO LEAH MATERNITY CLINIC,14.05,121.61667,QUEZON              
CONNIE WELLNESS LYING-IN CLINIC,13.90728,121.61406,QUEZON              
MUNICIPAL HEALTH OFFICE RIZALIANA BIRTHING HOME,14.191,121.7309,QUEZON              
HOLY ROSARY HOSPITAL,13.884,122.2604,QUEZON              
GUINAYANGAN MUNICIPAL HEALTH OFFICE,13.9002,122.44808,QUEZON              
GUMACA MUNICIPAL BIRTHING CLINIC,13.921,122.1002,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - ALABAT,14.101,122.0125,QUEZON              
NURSY BABY'S NEST LYING-IN CLINIC,13.9618618,121.5257076,QUEZON              
MAYAO SILANGAN LYING-IN CLINIC,13.93139,121.61722,QUEZON              
COTTA LYING-IN CLINIC,13.93139,121.61722,QUEZON              
BRGY. 8 LYING-IN CLINIC,13.93139,121.61722,QUEZON              
AYALA OB-GYN CLINIC,13.9729459,121.6900287,QUEZON              
SARIAYA RHU TUMBAGA 1 BIRTHING HOME,13.9624,121.5265,QUEZON              
BHS SAMPALOC II LYING-IN CLINIC,13.9624,121.5265,QUEZON              
BHS BALUBAL LYING IN CLINIC,13.9624,121.5265,QUEZON              
MARIA L. ELEAZAR MEMORIAL DISTRICT HOSPITAL,13.9664,122.5383,QUEZON              
PATNANUNGAN RHU,14.7557238,122.2159282,QUEZON              
RURAL HEALTH UNIT - PANUKULAN,14.9344083,121.816932,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - GUINAYANGAN,13.9002,122.44808,QUEZON              
SACRED ROSARY BIRTHING AND POLYCLINIC,13.93139,121.61722,QUEZON              
CALAYAN WOMEN'S MATERNITY AND LYING-IN CLINIC,13.93139,121.61722,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - MAUBAN,14.1768444,121.7174676,QUEZON              
CALAUAG ST. PETER GENERAL HOSPITAL INC.,13.9575,122.288,QUEZON              
"RURAL HEALTH UNIT - BURDEOS, QUEZON",14.8414687,121.9688094,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - DONA MARTA ATIMONAN,14.0005795,121.9232582,QUEZON              
"BARANGAY HEALTH STATION - BUENAVISTA WEST, CANDELARIA, QUEZON",13.9196654,121.3832188,QUEZON              
LAGALAG LYING IN,13.9408663,121.3703912,QUEZON              
GIFTED HANDS MATERNITY AND BIRTHING CLINIC,13.93139,121.61722,QUEZON              
"RURAL HEALTH UNIT OF TAGKAWAYAN, QUEZON",13.9664,122.5383,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - BONDOC PENINSULA CATANAUAN,13.5921577,122.3212827,QUEZON              
LOVELY CARE MATERNITY AND BIRTHING HOME 1,13.5926,122.3215,QUEZON              
A.M.P.M. HEALTH SERVICES AND LYING-IN CLINIC,13.93139,121.61722,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - UNISAN,13.84132,121.97522,QUEZON              
CHO-LUCENA IBABANG DUPAY LYING IN CENTER,13.95381,121.62427,QUEZON              
GENESIS LYING-IN CLINIC,13.93111,121.42333,QUEZON              
RED V MATERNITY HOSPITAL INC.,13.95381,121.62427,QUEZON              
"OUR LADY OF CANDELARIA LYING-IN CLINIC - SARIAYA, QUEZON BRANCH",13.9445932,121.4667062,QUEZON              
DR. JESUS M. COMIA FAMILY CLINIC,13.84132,121.97522,QUEZON              
MARY JUSTINE MATERNITY AND BIRTHING HOME,13.5926,122.3215,QUEZON              
MARY JUSTINE MATERNITY AND BIRTHING HOME,13.5926,122.3215,QUEZON              
NUESTRA SEÑORA DE REGLA LYING-IN CLINIC,13.9624,121.5265,QUEZON              
A.M.P.M. HEALTH SERVICES AND LYING-IN CLINIC (TAYABAS CITY),14.05,121.61667,QUEZON              
ALABAT RHU,14.101,122.0125,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS ANGUSTIAS,14.0288651,121.5902677,QUEZON              
ANGHELICA BAHAY PAANAKAN,14.02265,121.41008,QUEZON              
CLAYMORE MEDICAL CARE CLINIC,13.8771,121.91305,QUEZON              
OLAV LYING-IN,14.05,121.61667,QUEZON              
MAHARLIKA LYING IN CALAUAG BRANCH,13.9575,122.288,QUEZON              
"RURAL HEALTH UNIT-SAN ANDRES, QUEZON",13.3227,122.6779,QUEZON              
MACALELON RURAL HEALTH UNIT,13.7566136,122.1453005,QUEZON              
HIYASMIN BIRTHING HOME,14.05,121.61667,QUEZON              
BARANGAY HEALTH STATION TINIGUIBAN AND LYING-IN CLINIC,14.1607067,122.2339738,QUEZON              
OUR LADY OF GOOD REMEDY LYING IN CLINIC,13.9221684,121.4252276,QUEZON              
BIRTH PATH EIGHT MATERNITY AND MEDICAL CLINIC,13.9578363,121.320756,QUEZON              
MAMA CARE MIDWIFE CLINIC,14.66397,121.60412,QUEZON              
RAÑESES REYES LYING-IN CLINIC,14.11356,121.55574,QUEZON              
ALIDIO MATERNITY AND LYING-IN CLINIC - CANDELARIA BRANCH,13.9328082,121.4359484,QUEZON              
LUCKY ANGELS LYING-IN,13.9879176,121.7309244,QUEZON              
NUESTRA SEÑORA DE REGLA LYING-IN CLINIC - BRANCH 2,13.9624,121.5265,QUEZON              
RHU-PLARIDEL,13.9551,122.0208,QUEZON              
MALANOM LYING-IN CLINIC,14.02265,121.41008,QUEZON              
SAMPALOC RURAL HEALTH UNIT,14.1627,121.6396,QUEZON              
PROMINENT CLINIC BIRTHING HOME / BHS,13.8718951,122.1029949,QUEZON              
GINA P. GONZALES LYING-IN,14.84302,121.96906,QUEZON              
ST. MARGARET OF CORTONA BIRTHING CLINIC,13.93139,121.61722,QUEZON              
CATANAUAN MATERNITY AND LYING IN CLINIC,13.5912499,122.3222288,QUEZON              
MTD MATERNITY AND LYING IN CLINIC,14.78333,122.18333,QUEZON              
OUR LADY OF CANDELARIA LYING IN CLINIC (STA. CATALINA SUR BRANCH),13.93111,121.42333,QUEZON              
BERKS EIGHT LYING-IN CLINIC (TIAONG BRANCH),13.9578363,121.320756,QUEZON              
MANGILAG SUR LYING IN CLINIC,13.9293935,121.4508626,QUEZON              
PRINCESS ANNE KRISTEL BIRTHING HOME,13.93111,121.42333,QUEZON              
OLAV LYING-IN CLINIC,13.93139,121.61722,QUEZON              
ATIMONAN HEALTH CENTER AND BIRTHING HOME,14.0027,121.92078,QUEZON              
BLESSINGS MATERNITY AND LYING IN CLINIC,13.93139,121.61722,QUEZON              
YHK LYING-IN CLINIC,13.8771,121.91305,QUEZON              
WELL-FAMILY MIDWIFE CLINIC - NAVARRO,14.11356,121.55574,QUEZON              
OLC LYING IN CLINIC,13.96383,121.32121,QUEZON              
PRO HEALTH ADVOCATE OF DOLORES MATERNITY & LYING IN CLINIC,14.0178315,121.3854292,QUEZON              
ST. THERESE LYING IN CLINIC,13.9293935,121.4508626,QUEZON              
ST. CATHERINE LYING-IN CLINIC,13.9706868,121.6886675,QUEZON              
NIÑA MARIA BIRTHING HOME LYING-IN CLINIC,13.8640086,121.4881577,QUEZON              
E.A.V GOMEZ LYING IN CLINIC,13.93139,121.61722,QUEZON              
ANGHELICA PAANAKAN,14.02265,121.41008,QUEZON              
LITTLE HANDS LYING-IN CLINIC,13.93111,121.42333,QUEZON              
GENESIS LYING-IN CLINIC (BRANCH 3),13.89654,121.29017,QUEZON              
(CLOSE) SAN FERNANDO GENERAL HOSPITAL,13.93139,121.61722,QUEZON              
QUEZON PROVINCIAL HEALTH OFFICE,13.9422257,121.6125136,QUEZON              
NATIVITY OF JESUS BIRTHING CLINIC,13.9624,121.5265,QUEZON              
UNIHEALTH-QUEZON HOSPITAL AND MEDICAL CENTER,14.05,121.61667,QUEZON              
MAHARLIKA LYING IN BRANCH 2,13.884,122.2604,QUEZON              
LOPEZ QUEZON LYING-IN CLINIC,13.884,122.2604,QUEZON              
CC - QUEZON MEDICAL CENTER,13.9412259,121.6131508,QUEZON              
JANFEBMARS LYING-IN CLINIC,13.96383,121.32121,QUEZON              
ACE MEDICAL CENTER SARIAYA,13.9624,121.5265,QUEZON              
FAITH'S HAND LYING-IN,14.05,121.61667,QUEZON              
THADDEUS MATERNITY CLINIC,13.93139,121.61722,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - GUMACA,13.9302637,122.0938972,QUEZON              
TAYABAS DIAGNOSTIC CENTER,14.0255321,121.5921275,QUEZON              
SOLER GENERAL HOSPITAL,13.9601772,121.5254614,QUEZON              
MUNICIPAL HEALTH OFFICE - REAL,14.6636923,121.6002063,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - CLARO M. RECTO INFANTA,14.6996353,121.6137923,QUEZON              
CLARO M RECTO MEMORIAL DISTRICT HOSPITAL,13.9,122,QUEZON              
CAINTA MUNICIPAL HOSPITAL,14.5786,121.1222,RIZAL               
VIRGINIA A. PASIA - WFMC,14.4854,121.3062,RIZAL               
WFMC - AMOIN,14.4968,121.2846,RIZAL               
CRIBS FOUNDATION INC.,14.62578,121.12251,RIZAL               
SIMEON MATERNITY AND MULTI-SPECIALTY CLINIC,14.62578,121.12251,RIZAL               
MONTALBAN INFIRMARY,14.7444949,121.1401666,RIZAL               
ST. MATTHEUS MEDICAL HOSPITAL,14.6751883,121.1098515,RIZAL               
ANTIPOLO COMMUNITY HOSPITAL,14.62578,121.12251,RIZAL               
ST. CLEMENT MEDICAL INC. (SCMI) CLINICS AND DIAGNOSTIC CENTER,14.526675,121.1540058,RIZAL               
RIZAL PROVINCIAL HOSPITAL SYSTEM-ANTIPOLO ANNEX,14.62578,121.12251,RIZAL               
MIKKO MEDICS MEDICAL MATERNITY LYING-IN CLINIC,14.5274675,121.1538545,RIZAL               
HERMOSO-ESPIRITU MATERNITY & CHILDREN'S CLINIC,14.62578,121.12251,RIZAL               
BERNARDO-TAN MATERNITY AND CHILDRENS CLINIC,14.62578,121.12251,RIZAL               
SANTANA-BASILIO MEDICAL AND MATERNITY CLINIC,14.62578,121.12251,RIZAL               
CENTROFERN DIAGNOSTIC LABORATORY,14.5266,121.1536,RIZAL               
ST. BLASE MATERNITY AND MEDICAL CLINIC,14.62578,121.12251,RIZAL               
FRIENDLY HILLS MEDICAL SERVICES INC.,14.55883,121.13285,RIZAL               
UNCIANO MEDICAL CENTER,14.62578,121.12251,RIZAL               
CAMACHO BIRTHING HOME & FAMILY PLANNING CLINIC,14.62578,121.12251,RIZAL               
BLUESTAR ALPHA LYING-IN CLINIC,14.5786,121.1222,RIZAL               
M. FANTILAGAN LYING-IN CLINIC,14.55883,121.13285,RIZAL               
WDC MONTALBAN MIDWIFE CLINIC,37.33939,-121.89496,RIZAL               
"TAYTAY DOCTORS MULTISPECIALTY HOSPITAL, INC",14.55883,121.13285,RIZAL               
TIMOTEO LYING-IN,14.62578,121.12251,RIZAL               
JALAJALA RURAL HEALTH UNIT,14.58333,121.16667,RIZAL               
MAIN RURAL HEALTH UNIT I BINANGONAN,14.4646,121.1929,RIZAL               
SAN MATEO MUNICIPAL LYING-IN,14.674966,121.1305889,RIZAL               
SORIANO - LEYBLE MEDICAL AND MATERNITY HOSPITAL,14.62578,121.12251,RIZAL               
RIZAL PROVINCIAL HOSPITAL SYSTEM - ANGONO ANNEX,14.5266,121.1536,RIZAL               
TRIPLE M MATERNITY AND BIRTHING CLINIC,14.55883,121.13285,RIZAL               
ST. SERVATIUS HEALTHCARE SERVICES,14.4634919,121.1916063,RIZAL               
MARRERO ACOP PEDIATRIC HOSPITAL,14.62578,121.12251,RIZAL               
SAN JUAN CLINICAL LABORATORY,14.5726972,121.126418,RIZAL               
ATE WILMA'S PAANAKAN,14.76011,121.19993,RIZAL               
KASINAY LYING-IN CLINIC,14.4646,121.1929,RIZAL               
MARICHAR LYING-IN CLINIC,14.5786,121.1222,RIZAL               
MANILA EAST MEDICAL CENTER,14.5740982,121.1436702,RIZAL               
I CARE FOR YOU LYING-IN AND MATERNITY CLINIC,14.55883,121.13285,RIZAL               
JCA LYING IN CLINIC,14.62578,121.12251,RIZAL               
CHE MIDWIFE CLINIC,14.58333,121.16667,RIZAL               
JENITHER CORPORATION,14.6922496,121.1270001,RIZAL               
ANTIPOLO DOCTORS HOSPITAL,14.62578,121.12251,RIZAL               
CCH RURAL HEALTH UNIT BIRTHING HOME,14.7333475,121.1512186,RIZAL               
PROVINCIAL HEALTH OFFICE - RIZAL,14.62578,121.12251,RIZAL               
RURAL HEALTH UNIT - PILILLA,14.4854,121.3062,RIZAL               
TAYTAY EMERGENCY HOSPITAL,14.55883,121.13285,RIZAL               
CAINTA HEALTH OFFICE,14.5786,121.1222,RIZAL               
RURAL HEALTH UNIT - CARDONA,14.48511,121.231054,RIZAL               
"RURAL HEALTH UNIT - BARAS, RIZAL",14.51691,121.2658,RIZAL               
TANAY MUNICIPAL HEALTH CENTER,14.4968,121.2846,RIZAL               
ST. THERESE DE LIMA MEDICAL HOSPITAL,14.5612,121.2195,RIZAL               
A. M. BELTRAN LYING-IN CLINIC,14.55883,121.13285,RIZAL               
MANAHAN-ANGELES LYING-IN CLINIC,14.7092487,121.1322187,RIZAL               
ST. MARGARETH BUEN PARTU MATERNITY CLINIC,14.62578,121.12251,RIZAL               
CLINICA MIRANDA LYING-IN & MATERNITY CLINIC,14.5266,121.1536,RIZAL               
DR. MARIA LOURDES M. GONGORA-FRANCISCO OB-GYN AND MEDICAL CLINIC,14.5769519,121.1182303,RIZAL               
N.T.E. BAHAY PAANAKAN,14.62578,121.12251,RIZAL               
RAFHA-JYRA'S LYING-IN CLINIC,14.76011,121.19993,RIZAL               
VILLON MIDWIFE CLINIC,14.76011,121.19993,RIZAL               
LOVECHILD MATERNITY CLINIC,14.7167371,121.1371387,RIZAL               
ZENY AND BETH MATERNITY CLINIC,14.76011,121.19993,RIZAL               
WELL-FAMILY MIDWIFE CLINIC-RAMOS-VICENCIO-TAYUMAN,14.514167,121.162222,RIZAL               
WELL-FAMILY MIDWIFE CLINIC-RAMOS-VICENCIO-KALAWAAN,14.4852627,121.1871126,RIZAL               
EC GERONIMO MEDICAL CLINIC,14.4634347,121.1944443,RIZAL               
MAMUYACS LYING-IN CLINIC,14.76011,121.19993,RIZAL               
ST. JOSEPH OF NAZARETH HOSPITAL,14.62578,121.12251,RIZAL               
TERESA HEALTH CENTER,14.5612,121.2195,RIZAL               
QUEEN MARY HELP OF CHRISTIANS HOSPITAL,14.48646,121.22752,RIZAL               
ARJENLOVE LYING-IN CLINIC,14.62578,121.12251,RIZAL               
"RURAL HEALTH UNIT-SAMPALOC, TANAY, RIZAL",14.4968,121.2846,RIZAL               
MAHABANG PARANG LYING-IN,14.5477008,121.1901277,RIZAL               
OUR LADY OF GRACE OB-GYNE CLINIC AND LYING-IN,14.55883,121.13285,RIZAL               
M. SAN LUIS MULTISPECIALTY AND MATERNITY CLINIC,14.55883,121.13285,RIZAL               
SBI MEDICAL AND ANIMAL BITE CENTER AND VACCINATION CLINIC,14.62578,121.12251,RIZAL               
ROWENA IBARROLA CONCEPCION LYING-IN CLINIC,14.6982,121.1236,RIZAL               
JAJA LYING-IN CLINIC,14.55883,121.13285,RIZAL               
ST. CHRISTIANA MATERNITY CLINIC AND LYING-IN,14.6,121.0333,RIZAL               
MAMBUGAN HEALTH CENTER (BEMONC),14.62578,121.12251,RIZAL               
FATIMA HEALTH CENTER,14.62578,121.12251,RIZAL               
BLESSED HOME OF MOTHER AND CHILD MATERNITY CLINIC,14.7326566,121.1333363,RIZAL               
CLINICA ITALIA MATERNITY LYING-IN,14.55883,121.13285,RIZAL               
J CABOTE BIRTHING HOME,46.07556,127.3984,RIZAL               
CAMACHO BIRTHING HOME AND FAMILY PLANNING CLINIC - BRANCH 2,14.62578,121.12251,RIZAL               
YOUNG ANGELS MIDWIFE CLINIC,26.66667,87.5,RIZAL               
SUNICO MEDICAL AND MATERNITY CLINIC,14.62578,121.12251,RIZAL               
YNARES MUNICIPAL HOSPITAL,14.58333,121.16667,RIZAL               
CLINICA ANTIPOLO HOSPITAL AND WELNESS CENTER INC.,14.62578,121.12251,RIZAL               
ONTING MEDKONSULTA MATERNITY CLINIC,14.55883,121.13285,RIZAL               
ANTIPOLO CENTRO DE MEDIKAL HOSPITAL INC.,14.62578,121.12251,RIZAL               
MIDWIVE'S CARE MATERNITY CLINIC,14.76011,121.19993,RIZAL               
GOD'S GRACE MATERNITY/LYING-IN CLINIC,14.7327066,121.1638416,RIZAL               
THE GOD'S PLAN MIDWIFERY SERVICES,-34.47145,-58.50776,RIZAL               
VILLA SAN MATEO MATERNITY AND LYING-IN CLINIC,14.6853831,121.1327123,RIZAL               
S.A.M. LYING-IN CLINIC,14.6982,121.1236,RIZAL               
LIA-ANNE MATERNITY CLINIC,14.55883,121.13285,RIZAL               
SHIPHRAH BAHAY PAANAKAN,14.55883,121.13285,RIZAL               
ANGEL'S PORT LYING-IN AND MATERNITY CLINIC,14.62578,121.12251,RIZAL               
JHEL LYING IN AND MATERNITY CLINIC,14.5357304,121.1107058,RIZAL               
"CHILDREN'S MISSION PHILIPPINES, HILLS OF GRACE FOUNDATION",37.33939,-121.89496,RIZAL               
EMING LYING-IN AND MEDICAL CLINIC,14.62578,121.12251,RIZAL               
RIZAL PROVINCIAL HOSPITAL,14.5125248,121.2388825,RIZAL               
GEMROSE LYING-IN CLINIC,14.4995165,121.1833027,RIZAL               
PAG-ASA HOSPITAL,14.4646,121.1929,RIZAL               
TRES HERMANAS LYING-IN AND MEDICAL CLINIC,14.62578,121.12251,RIZAL               
ROLLUQUI MATERNITY CLINIC,14.62578,121.12251,RIZAL               
TENDER LOVE AND CARE BIRTHING CLINIC,14.5277071,121.148974,RIZAL               
CLINICA DE STA. CLARA MULTISPECIALTY AND LYING IN CLINIC,14.5786,121.1222,RIZAL               
SAPPHIRE'S MATERNITY CLINIC,14.62578,121.12251,RIZAL               
CARLOS MEDICAL & MATERNITY HOSPITAL,14.4792603,121.2236265,RIZAL               
RAFHA BIRTHING HOME CLINIC,14.76011,121.19993,RIZAL               
GOD'S BLESSING MEDICAL AND MULTISPECIALTY CLINIC,14.55883,121.13285,RIZAL               
TRIPLE J MATERNITY CLINIC,14.7321155,121.1451625,RIZAL               
"MUNICIPAL HEALTH OFFICE - ANGONO, RIZAL",14.5263457,121.15294,RIZAL               
METRO RIZAL DOCTORS HOSPITAL AND HEALTH SERVICES COOPERATIVE,14.5765307,121.1165055,RIZAL               
SOFIA MATERNITY CLINIC,14.76011,121.19993,RIZAL               
MOTHERS TOUCH MIDWIFE CLINIC,14.5786,121.1222,RIZAL               
CASIMIRO A. YNARES SR. MEMORIAL HOSPITAL,14.76011,121.19993,RIZAL               
RIZAL PROVINCIAL HOSPITAL SYSTEM - PILILLA ANNEX,14.4886237,121.3057439,RIZAL               
CARI HEALTHCARE MULTISPECIALTY CLINIC AND LYING-IN,14.5786,121.1222,RIZAL               
GULOD RHU-IV 24HRS. PAANAKAN,14.4646,121.1929,RIZAL               
DON MARIANO LYING-IN HEALTH CENTER,14.5786,121.1222,RIZAL               
SHIPHRAH BAHAY PAANAKAN,14.55883,121.13285,RIZAL               
RAMOS-VICENCIO WFMC,14.4646,121.1929,RIZAL               
BLESSINGS OF GOD MATERNITY LYING-IN CLINIC,14.5356156,121.1076636,RIZAL               
PADRE PIO MATERNITY AND MEDICAL HOSPITAL INC.,14.6982,121.1236,RIZAL               
BLESSED HEART BIRTHING CLINIC,14.5613694,121.1342993,RIZAL               
CORNEL MEDICAL CENTER,14.62578,121.12251,RIZAL               
BINANGONAN LAKEVIEW HOSPITAL,14.4646,121.1929,RIZAL               
QUEEN DIAMOND MATERNITY CLINIC AND HEALTH CENTER,14.5612,121.2195,RIZAL               
MONTAÑO MATERNITY AND LYING-IN CLINIC,33.83529,-117.9145,RIZAL               
AILEEN D. FLAVIANO MATERNITY CLINIC LYING-IN,14.55883,121.13285,RIZAL               
A.M. BELTRAN LYING-IN CLINIC,14.538693,121.1123442,RIZAL               
RAFHA-JYRA'S LYING IN CLINIC - BRANCH 2,14.76011,121.19993,RIZAL               
RAFHA-JYRA'S LYING IN CLINIC - BRANCH 3,14.76011,121.19993,RIZAL               
REHOBOTH CLINIC,14.5374693,121.3599313,RIZAL               
MIDWIFE FE LYING IN AND FAMILY PLANNING CLINIC,14.62578,121.12251,RIZAL               
CARI HEALTHCARE MULTISPECIALTY CLINIC AND LYING-IN,14.5786,121.1222,RIZAL               
NANCY ROSALES MATERNITY CLINIC,14.62578,121.12251,RIZAL               
LADY MANAOAG LYING-IN,14.4669723,121.1920018,RIZAL               
DR. VICTOR R. POTENCIANO MEDICAL CENTER,14.5818263,121.053633,RIZAL               
TAYUMAN LYING-IN CENTER,14.4646,121.1929,RIZAL               
RTA DIAGNOSTIC AND LYING-IN CLINIC,14.4646,121.1929,RIZAL               
SAN VICENTE DE TERESA BIRTHING HOME,14.5686887,121.20911,RIZAL               
RAFHA BIRTHING HOME CLINIC,14.76011,121.19993,RIZAL               
RAA LYING-IN CLINIC,14.4646,121.1929,RIZAL               
RIZAL PROVINCIAL HOSPITAL SYSTEM - ANTIPOLO ANNEX II,14.62578,121.12251,RIZAL               
SHALOM CHRISTIAN BAHAY PAANAKAN INC,14.62578,121.12251,RIZAL               
"METRO ANTIPOLO HOSPITAL AND MEDICAL CENTER, INC.",14.62578,121.12251,RIZAL               
ANTAZO MULTISPECIALTY CLINIC,14.4646,121.1929,RIZAL               
TAYTAY MATERNITY AND CHILD CARE CENTER,14.55883,121.13285,RIZAL               
ARAGO-CEQUENA'S LYING IN CLINIC,14.476035,121.2059457,RIZAL               
2MJ LYING-IN CLINIC,14.76011,121.19993,RIZAL               
SBI LYING IN AND WELLNESS CENTER,14.62578,121.12251,RIZAL               
TAGBAC BUHANGIN RHU,14.62578,121.12251,RIZAL               
BRGY. SAN LUIS RHU,14.62578,121.12251,RIZAL               
PEÑAFRANCIA CUPANG RHU,14.62578,121.12251,RIZAL               
ANTIPOLO CITY HOSPITAL SYSTEM - CABADING,14.62578,121.12251,RIZAL               
RIZAL PROVINCIAL HOSPITAL SYSTEM - BINANGONAN ANNEX,14.4894917,121.1849104,RIZAL               
"ANGONO MEDICS HOSPITAL, INC.",14.5306081,121.1501061,RIZAL               
EASTWOOD MEDICAL AND MATERNITY CLINIC,14.76011,121.19993,RIZAL               
PAGHUBASAN BIRTHING HOME,14.62578,121.12251,RIZAL               
BUIZA-DE VERA LYING-IN CLINIC,16.33276,-96.59562,RIZAL               
BLESSED HOME OF MOTHER AND CHILD MATERNITY CLINIC - BRANCH 2,14.7326566,121.1333363,RIZAL               
DOKTORA ANDRES LYING-IN MATERNITY AND MEDICAL,14.62578,121.12251,RIZAL               
BABELYN AND JOSHUA LYING-IN CLINIC,14.55883,121.13285,RIZAL               
FATIMA UNIVERSITY MEDICAL CENTER - ANTIPOLO CITY,14.62578,121.12251,RIZAL               
RNR MEDICAL CLINIC AND LABORATORY FACILITY,14.62578,121.12251,RIZAL               
SAN ISIDRO HEALTH CENTER (RHU IV),14.5778133,121.1352622,RIZAL               
SITIO TAPAYAN (ARENDA RHU V-B),14.5422742,121.1088687,RIZAL               
DEL ROSARIO BIRTHING HOME CLINIC,14.5727446,121.1235926,RIZAL               
"SANTANA MATERNITY AND CHILDREN'S HOSPITAL, INC.",14.62578,121.12251,RIZAL               
H VILL HOSPITAL,14.76011,121.19993,RIZAL               
"ST. BERNARD INFIRMARY AND MULTI-SPECIALTY CLINIC, INC.",14.4646,121.1929,RIZAL               
TANAY GENERAL HOSPITAL INC.,14.4968,121.2846,RIZAL               
LAKESHORE LYING IN CLINIC,14.48646,121.22752,RIZAL               
BINANGONAN MUNICIPAL COMMUNITY HEALTH CENTER,14.46312,121.1905439,RIZAL               
NSD-CHARM MATERNITY CLINIC,14.4968,121.2846,RIZAL               
NATIVITY LOU-FEL BIRTHING CLINIC,14.69669,121.12595,RIZAL               
CAINTA MUNICIPAL HOSPITAL MATERNAL & CHILD HEALTH HUB,14.5786,121.1222,RIZAL               
ASSUMPTION SPECIALTY HOSPITAL AND MEDICAL CENTER INC.,14.62578,121.12251,RIZAL               
RAFHA GLORIOUS CARE LYING IN CLINIC,14.76011,121.19993,RIZAL               
RUBY LAGRADA GARCIA BIRTHING HOME CLINIC,14.6982,121.1236,RIZAL               
ANTIPOLO CITY HOSPITAL SYSTEM IV - MAMBUGAN,14.62578,121.12251,RIZAL               
SAN MATEO DOCTORS HOSPITAL,14.6982,121.1236,RIZAL               
"ORTIGAS HOSPITAL AND HEALTHCARE CENTER, INC.",14.5786,121.1222,RIZAL               
BIRTHRIGHT INC.,14.62578,121.12251,RIZAL               
EVELYN MATERNITY AND LYING IN CLINIC,14.55883,121.13285,RIZAL               
NEW LIFE MATERNITY AND LYING-IN CLINIC INC.,14.76011,121.19993,RIZAL               
RM-RN MATERNITY AND MEDICAL CLINIC,14.51691,121.2658,RIZAL               
REBECCA-MARGARETHE BIRTHING CLINIC,14.76011,121.19993,RIZAL               
DIANA DIVINE LYING-IN & MATERNITY CLINIC CO.,14.4854,121.3062,RIZAL               
GUITNANG BAYAN MATERNITY CLINIC,46.07556,127.3984,RIZAL               
NATY-KRIS LYING-IN CLINIC,37.56299,-122.32553,RIZAL               
"SAN MATEO MEDICAL CENTER, INC.",14.6982,121.1236,RIZAL               
E.A. BELTRAN MATERNITY CLINIC,14.5786,121.1222,RIZAL               
RAFHA GLORIOUS CARE LYING-IN CLINIC,14.76011,121.19993,RIZAL               
MY LITTLE LOVE MATERNITY CLINIC,37.56299,-122.32553,RIZAL               
RGR DIAGNOSTIC CENTER,14.76011,121.19993,RIZAL               
EAST VILLAGE LYING-IN MATERNITY CLINIC,14.5786,121.1222,RIZAL               
LERICH LYING IN CLINIC,14.62578,121.12251,RIZAL               
ST. BERNADETTE MATERNITY AND MEDICAL CLINIC,14.58333,121.16667,RIZAL               
MIDWIFE FE LYING-IN AND FAMILY PLANNING CLINIC - BRANCH 2,14.62578,121.12251,RIZAL               
THE BIRTH MD BIRTHING CENTER - ANTIPOLO,36.21067,-5.38415,RIZAL               
PILAR MEDICAL & MATERNITY CLINIC,14.5266,121.1536,RIZAL               
VRV MATERNITY AND MEDICAL CLINIC,14.4785923,121.1880796,RIZAL               
SOLOSON MEDICAL CLINIC,14.76011,121.19993,RIZAL               
LEA GENIBLAZO BIRTHING CLINIC,14.5786,121.1222,RIZAL               
ARMPAC LYING-IN AND MEDICAL CLINIC,14.6982,121.1236,RIZAL               
"ST. JOHN CALABRIA FOUNDATION, INC.",14.55883,121.13285,RIZAL               
TLVIOVICENTE MATERNITY LYING IN AND MEDICAL CLINIC,14.5380836,121.1076268,RIZAL               
ANGEL'S MATERNITY CLINIC,14.5694426,121.1352838,RIZAL               
RIZAL PROVINCIAL HOSPITAL SYSTEM - TAYTAY,14.55883,121.13285,RIZAL               
LITTLE CHILD MATERNITY CLINIC,14.55883,121.13285,RIZAL               
THE MEDICAL CITY - MARIKINA,52.44889,9.74,RIZAL               
THE MEDICAL CITY - PASIG,14.58691,121.0614,RIZAL               
THE MEDICAL CITY - CAINTA,14.5786,121.1222,RIZAL               
THE MEDICAL CITY - ANTIPOLO CITY,14.62578,121.12251,RIZAL               
RM-EJ MATERNITY CLINIC,14.76011,121.19993,RIZAL               
ESPERANZA FP AND BIRTHING HOME,14.55883,121.13285,RIZAL               
